text,aspect,label
Enabling the battery timer is useless.,battery timer,negative
It's a great product for a great price!,price,positive
sometimes you will be moving your finger and the pointer will not even move.,pointer,negative
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,negative
"I love this program, it is superior to windows movie maker.",program,positive
I was taught to use Photoshop and was amazed.,Photoshop,positive
"Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.",HD,positive
The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,processor,negative
It does not keep internet signals no matter where you bring it.,internet signals,negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,neutral
I still have that stupid bluetooth mouse to!,bluetooth mouse,negative
"The processor went on me, the fan went and the motherboard went.",fan,negative
The pictures are clear as can be.,pictures,positive
I was looking for a mac which is portable and has all the features that I was looking for.,features,positive
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,neutral
  I will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when I do so I don't run accross a situation like this again!,warranty,neutral
It had some kind of pre installed software update that completely shut the computer down when you clicked it.,pre installed software update,negative
  I was also able to install and use my Photoshop and AfterEffects programs easily.,Photoshop,positive
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,negative
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,performance,positive
The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,screen size,neutral
"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.",tech guy,neutral
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,positive
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",imail,positive
"As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;",use,positive
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Features,neutral
I especially like the keyboard which has chiclet type keys.,keys,positive
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",neutral
Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,neutral
"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",windows 7 home premium,positive
"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",iphoto,positive
") I also purchased  Applecare  for $300, which is a three year extended warranty, since I ve never seen any laptop that lasted more than two.",extended warranty,neutral
"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",MS Office,negative
"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",programs,positive
Images are crisp and clean.,Images,positive
I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,browsing,positive
The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,negative
"Otherwise, all other features are a 1",features,neutral
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative
"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative
It weighed like seven pounds or something like that.,seven pounds,neutral
  They replaced my hard drive as well as my mother board.,mother board,neutral
Later it held zero charge and its replacement worked for less than three months.,charge,negative
"Even with virus protection, it always turned off when updates were needed and installed.",virus protection,negative
"It bluescreened on me without any warning, running simply basic Chrome.",Chrome,negative
"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.",Safari internet browser,negative
"In desparation, I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me (""have your credit card ready"").",talking to a technician,negative
Battery life needs more life.,Battery life,negative
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",cost,negative
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Firefox,neutral
"First, it does not have a push button to open the lid.",lid,neutral
There is no number pad to the right of the keyboard which is a bummer.,pad,negative
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,positive
"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",portability,positive
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",specs,positive
Windows also shuts the computer down for no reason without warning.,Windows,negative
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive
Moral of the story:-Do not buy anything from companies that do not respect their customers.,companies,negative
"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,positive
I hate the display screen and I have done everything I could do the change it.,display screen,negative
"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",functions,positive
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,neutral
Wasted me at least 8 hours of installation time.,installation time,negative
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.,battery,neutral
"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,negative
"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!",screen,neutral
This computer I used daily nice compact design.,design,positive
"It pretty much does everything we could ever need, and looks great to boot.",boot,positive
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,power supply,negative
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Snow Leopard,positive
I would recommend it just because of the internet speed probably because thats the only thing i really care about.,internet speed,positive
The games included are very good games.,games,neutral
"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",price,positive
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",flatline keyboard,positive
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",school or office use,neutral
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,negative
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,iBook,neutral
"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",power adapter,negative
"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",Itunes,positive
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,neutral
"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store,negative
"The price was very good, and the product is top quality.",quality,positive
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,negative
So we exchanged it for the same on and after 2 hours it didn't work.,work,negative
The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,neutral
It has a .1 ghz faster processor and a stock 500gb hard drive.,500gb hard drive,positive
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,negative
"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,positive
I liked the aluminum body.,aluminum body,positive
keys are all in weird places and is way too large for the way it is designed.,designed,negative
"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.",runs,positive
"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",use,positive
The backlit keys are wonderful when you are working in the dark.,backlit keys,positive
It made the computer much easier to use and navigate.,use,positive
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,negative
"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,negative
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,positive
"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Adobe Flash player,negative
Comes with iMovie;,iMovie,positive
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work,negative
They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,negative
All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,positive
Mac also has many apps and programs that are quite cheap or free.,apps,positive
The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,negative
The battery life is probably an hour at best.,battery life,negative
" One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",power light,neutral
"My daughter uses it for games, email, facebook, pictures and music.",games,neutral
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,neutral
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",features,neutral
"I love my Apple, it is quick and easy to use.",use,positive
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",gaming,neutral
I will have to purchase Spy ware or Nortell for privacy protection.,Spy ware,neutral
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,negative
What I'd like is for the laptop to run well without having to purchase additional memory.,memory,negative
"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,negative
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iWeb,positive
I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,positive
Another thing I might add is the battery life is excellent.,battery life,positive
"Obviously one of the most important features of any computer is the ""human interface.",human interface,neutral
For those that care about noise this thing doesn't really make any;,noise,positive
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,power,negative
"Whenever tried to turn it on, it would restart as soon as the BIOS launched Windows (or Winblows, as I like ot call it).",Windows,negative
"It is absolutely horrible to use, despite all its so called advanced features.",use,negative
" One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",screen,negative
"The laptop is relatively simple to use, though I bought  Macs for Dummies,  which is well worth $2",use,positive
"  My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support,negative
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,positive
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,positive
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",500gb external hard drive,neutral
"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",features,positive
It had the full sized touch pad with 2 buttons instead of just one.,touch pad,neutral
"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",GarageBand,positive
"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",game,neutral
"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",iWork,negative
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.,Windows 7 starter,negative
Connecting to my wireless router via built-in wireless took no time at all.,built-in wireless,positive
"Not to mention, the battery life is absolutely amazing.",battery life,positive
" A MONTH LATER, we reinstall the OS (Vista).",OS (Vista),negative
You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,surfing the web,positive
"The driver updates don't fix the issue, very frustrating.",driver updates,negative
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",17 ince screen,neutral
  I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,services,negative
"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Dashboard,neutral
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,negative
If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service,negative
"The battery holds up well, it's built very solidly, and runs fast.",built,positive
Keyboard was also very nice and had a solid feel.,Keyboard,positive
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,positive
"Crisp screen, great battery life, and plenty of storage.",battery life,positive
"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",battery,neutral
"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple",sales,positive
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,firewire cable system,negative
My real problem with it? The statement of 7 hour battery life is not just mere exaggeration -- it's a lie.,battery life,negative
Everything about this computer is easy to use.,use,positive
  I was also able to install and use my Photoshop and AfterEffects programs easily.,AfterEffects programs,positive
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",Win 7,positive
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,neutral
"Oh yeah, don't forget the expensive shipping to and from HP.",shipping,negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative
"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",sound output quality,negative
"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",editing,negative
"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",carry,positive
"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,positive
"Great product, very easy to use and great graphics.",use,positive
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,use,positive
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,neutral
"The DVD drive randomly pops open when it is in my backpack as well, which is annoying.",DVD drive,negative
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",components,positive
"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.",cd drive,negative
EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,negative
I could save ten essay papers and have hardly any memory left.,memory,negative
"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",virus protection programs for a Mac,negative
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signal,negative
"The image is great, and the soud is excelent.",image,positive
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,neutral
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,positive
I'm already hooked on the sleek look and dependability that this laptop has shown.,look,positive
"  Worse, for the price I could get a *netbook* that outperforms this machine.",price,negative
The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,negative
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",plug,negative
I especially like the keyboard which has chiclet type keys.,keyboard,positive
"Other installed features, such as certain printer software, are also most attractive.",features,positive
"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,negative
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",mousepad,neutral
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,positive
I will never go back to Windows!,Windows,negative
It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,Core2 Quad,neutral
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen,negative
The little battery that it did have would only last about an hour while just having it on the desktop.,battery,negative
"It even has a great webcam, and Skype works very well.",Skype,positive
"Garageband is easy to work with, like all the other apple applications I've had experience with.",apple applications,positive
"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;",Windows applications,neutral
"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.",desktop keyboard,neutral
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,neutral
There is hardly any memory on the computer's hard drive.,hard drive,negative
He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,antivirus software,negative
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,updates,positive
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,connection card,neutral
"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,positive
  They replaced my hard drive as well as my mother board.,hard drive,neutral
Theres a built in camera with special effects- for video and photography.,built in camera,positive
"I upgraded it's RAM to 2GB, I am very happy with it.",RAM,positive
"Great battery, speed, display.",display,positive
But the screen size is not that bad for email and web browsing.,web browsing,neutral
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,negative
I also like the acer arcade but these were reallythe only two things I liked about this laptop.,acer arcade,positive
Going to bring it to service today.,service,neutral
"It's applications are terrific, including the replacements for Microsoft office.",applications,positive
After 20-30 min the screen of the notebook switched off.,screen,negative
"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,positive
"Garageband is easy to work with, like all the other apple applications I've had experience with.",Garageband,positive
THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.,KEYBOARD FUNCTION,negative
OS X is solid with lots of innovations such as quicklook which save heaps of time.,OS X,positive
"The screen is huge and coloful, but no LED backlighting.",screen,positive
"Now the screen is going darker, darker, darker.",screen,negative
"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.",boots up,positive
Mac also has many apps and programs that are quite cheap or free.,programs,positive
It made the computer much easier to use and navigate.,navigate,positive
It gives me the power and speed that I need to run all the programs I use to edit.,speed,positive
It doesnt work worth a damn.,work,negative
I charge it at night and skip taking the cord with me because of the good battery life.,battery life,positive
after much effort and 10 days ASUS replaced itThe WiFi is very weak.,WiFi,negative
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iMovie,positive
"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",power,neutral
The biggest problem is that the box had no instructions in it.,instructions,negative
"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",edges,negative
"I love its solid build, light wt and excellent battery life (for now).",wt,positive
It was hard to handle and operate at school.,operate,negative
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic,negative
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,hardware,negative
"I love a ""pc"" but I was ready for a change and tired of the windows system.",windows system,negative
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,negative
Keyboard good sized and wasy to use.,use,positive
although its windows vista compared to windows xp sucks.,windows xp,positive
"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",programs,neutral
"Fan vents to the side, so no cooling pad needed, great feature!",cooling pad,neutral
The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,negative
"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,positive
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service,negative
"It has plenty of memory, lots of hard drive, and great graphics.",graphics,positive
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",Office,positive
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.,carry,neutral
This is my first Dell I heard their customer service was lacking and that they were working on improving it!,customer service,negative
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,positive
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,positive
"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,negative
"  I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.",space,positive
Even though the computer is larger they did not make the keyboard larger.,keyboard,negative
Sound card is limited though.,Sound card,negative
"The apple systems are over priced luxurys that arn't worth what they are being charged for, this model's specifications are far from being impressive and they only thing you get out of this is the apple name.",specifications,negative
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,negative
"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center,negative
"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",staff,negative
"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",DC jack,neutral
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics,positive
"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad,positive
  Again I sent it back and they replaced the motherboard and some fan inside.,fan,neutral
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,BIOS,negative
I took 3-4 years researching brands and prices of laptops.,prices,neutral
"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive,negative
the mouse jumps around all the time and it clicks stuff i dont want it too.,mouse,negative
"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.",value,positive
  This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.,hard drive,negative
They claim call center is still down.,call center,negative
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",command prompt,negative
I am using the external speaker- sound is good.,sound,positive
This just keeps having it's hard drive replaced!,hard drive,negative
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,neutral
The Toshiba Net book operates very well.,operates,positive
I am ADDICTED to photo booth!,photo booth,positive
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,positive
"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",antiviral program,neutral
"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",cooling system,negative
"Great Laptop for the price, works well with action pack games.",works,positive
You have to toss out the wifi card and replace it just to have any sort of network capability.,wifi card,negative
So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,after sales support,negative
"It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.",programs,neutral
I had read online that some users were having sound problems.,sound,negative
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",operating system,positive
"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",programs,positive
"Some features arent friendly ( volume wheel, sound quality, etc.",volume wheel,negative
"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,negative
Summary: They played games with me for the warranty period.,warranty period,negative
"Plain and simple, it(laptop) runs great and loads fast.",loads,positive
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!",upgraded memory,positive
"Also, the extended warranty was a problem.",extended warranty,negative
Fan noise: The fan made a constant hissing noise in the background.,Fan,negative
The right speaker did not work.,right speaker,negative
I've been impressed with the battery life and the performance for such a small amount of memory.,performance,positive
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,mic,negative
"Great laptop for school, easy to use for beginners in the household.",use,positive
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative
Like the price and operation.,operation,positive
"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",shipping carton,neutral
"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",microphone,positive
"Great Laptop for the price, works well with action pack games.",action pack games,neutral
"while about 8 years ago, I hope that the quality has changed.",quality,negative
Great pick for portability and affordability.,affordability,positive
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,gaming,positive
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,positive
and it comes with the new OSX that comes with new features that makes the use more easy.,use,positive
The display is beyond horrible.,display,negative
I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.,Toshiba Warranty,negative
I guess he was the technical person.,technical person,neutral
I have no idea how this could have even gotten past quality control during production.,quality control,negative
"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",build quality,negative
The brand is tarnished in my heart.,brand,negative
"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",IT support technicians,negative
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,negative
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,neutral
") I also purchased  Applecare  for $300, which is a three year extended warranty, since I ve never seen any laptop that lasted more than two.",Applecare,neutral
It's perfect for everything and runs faster than an average pc!,runs,positive
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",Apple support,positive
Everything from the design to the OS is simple and to the point.,OS,positive
"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",black keyboard,negative
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,boot up,negative
