text,aspect,label
Nedoporučuji; měli jsme vouchery 2*pizza/těstoviny a s partnerem jsme usedli ke stolu pro čtyři.,pizza/těstoviny,neutral
Slušná pizza mužu jen doporučit široko daleko lepší není,pizza,positive
"Steak, který jsme měli,stojí podle jídelního lístku 399 Kč - za tyto peníze se najíte mnohem lépe v jiných pražských podnicích (třeba v Čestru)",Steak,neutral
tady je asi nekdo slepy nikdy tam zadne sexy kocky nepracovali jen tucne prasata ocividne se ti takove zenske liby a co se tyce celkove te restaurace lidi NEBLAZNETE A NECHODTE TAM pivo teple popelniky plne servirky nezajem tak si radeji rozmyslete nez tam pujdete,servirky,negative
"Druhou polovinu voucherů (720g kuřecích křídel) jsme vůbec NEDOSTALI s tím, že „… kuřecí křídla už došly“!Sezamové těstíčko sezam nevidělo ani z rychlíku",kuřecích křídel,neutral
"Tatarák velmi dobrý (už jsem měl ale lepší), kachny akorát, skvělé knedlíky.",kachny,positive
"U Štěpána je výběr jídel neatraktivní, velmi malý a dovoluji si poznamenat, že za ceny, které jsou deklarovány musí být vidět koncert zaměstnanců už před restaurací",zaměstnanců,neutral
"Včera jsme navštívili tuto restauraci také na voucher a byli jsme moc spokojení! Jídlo bylo kvalitní a velmi chutné, steaky propečeny přesně dle našeho přání",steaky,positive
"Samozřejmě jsme si to nenechaly líbit a jídlo vrátily, kuchař nám poslal na omlouvu každé dva kopečky zmrzliny, prý špatný kus masa! NESKUTEČNÉ, kuchař moc dobře věděl co nám posílá na stůl ale ""ZKUSIL TO",kuchař,negative
"Do každého luxusního podniku a hotelu smí pes, jen do některých knajp má zákaz vstupu",podniku,positive
"Nechápu, jak na jednu stranu dokáže pan Maršák nachystat tak skvělou ochutnávku vín, když si poté do restaurace pustí někoho, kdo je zralý na obvinění z obecného ohrožení, nebo jen vaří kuchaři z toho co pan Maršák pošle do kuchyně?",vín,positive
"Když jsme tam byli na večeři loni v srpnu bylo to naprosto úžasné, ale letos v srpnu naprosté zklamání!!! Jídlo slané, o masu ani nemluvím",Jídlo,negative
"Pivo i jídlo výborné, ale večer je tu vždy plno, hodně cizinců a není slyšet vlastního slova.",jídlo,positive
"Co se týče couvertu, úplně s ním také nesouhlasím, párkrát se stalo, že nás u stolu sedí 5 a dostaneme košík se 4 odřezky veky, tak nevím, za co platí couvert ten pátý člověk, když už se ani nezeptají zaplatit musíte ať chcete nebo ne.",couvert,negative
"Nechápu, proč někdo takový, dalo by se říci podnik s domácím jídlem kritizuje, když ani doma takové porce za směšné kupon ceny nepořídí",domácím jídlem,positive
"Jako předkrm jsme si dali tatarák z lososa, jako další jídlo si dala přítelkyně kuřecí steak zapečený se třemi druhy sýra, já jsem si dal ramstek z argentinské roštěné s houbovou omáčkou a musím uznat, že kvalita jídla a perfektní chuť nám dala dobrou náladu pro náš romantický večer.",ramstek z argentinské roštěné s houbovou omáčkou,neutral
Včera jsme restauraci navštívili a kromě vysokých cen nás zarazila kvalita jídla srovnatelná se závodní jídelnou (ovšem porce asi čtvrtinové),jídla,negative
"restaurace na velmi slušné úrovni,chodím tam rád je nutné si uvědomit že vstupy jdou nahoru a pokud chcete kvalitu což tady kuchaři umí musíš připlatit.",restaurace,positive
"Byly jsme tam s kamrádkou na večeři, byly jsme spokojené.",večeři,positive
"Byli jsme tam na Valentýna - dali jsme si specialní menu,k tomu lahvinku vínka,a bylo nám dobře,po dloooouhé době fajn personál a kuchyn výtečná!",vínka,positive
"Sympatická hospůdka s rodinnou atmosférou, pan majitel, který obsluhuje byl sympatický a usměvavý chlapík, který nám neustále nosil výborné pivečko! Byli jsme ve třech s voucherem na hromadu řízečků s hranolkami a byly výborné, mohu jen doporučit!",hospůdka,positive
"Jídlo bylo skvělé, obsluha milá.",obsluha,positive
"Objednali jsme si následující: předkrmy paštiku, vařený hovězí jazyk a tatarák a větší jedlíci si dali ještě hovězí žebra a steak z pravé svíčkové.",tatarák,neutral
"Pouze víno, které mi obsluha k jídlu nabídla, bylo fajn",víno,positive
"do restaurace jsem jen volala ohledne rezervace a už během hovoru mne (nejspiš majitel) odradil od navštěvy, nepachnu tam, ten arogantni ton se kterym se mnou pan mluvil a jako kdybych ho obtezovala tim ze mu volam a chci si rezervovat stul",majitel,negative
"Koupili jsme si zajímavý voucher na slevovém serveru a těšili jsme se, že poznáme novou zajímavou restauraci",voucher,positive
"Měli jsme rezervaci, když jsme dorazili do restaurace, nikde ani jeden host, ale ani žádný personál, takže jsme tam zoufale bloudili po třech patrech, až nám kuchař poradil, že 1. patro je pro nekuřáky",kuchař,positive
"Místnost přecpaná stoly, s papírem místo prostírání.",Místnost,negative
Při další návštěvě Prahy si zajdeme na oběd. :-),oběd,neutral
Hrozně blbě se to jí a je toho chleba zbytečně moc,jí,negative
"Výborné prostředí, škoda jen, že je tam neustále plno",prostředí,positive
"Nicméně, tento podnik rozhodně nemá na to, aby člověka svojí kvalitou inspiroval k opakovaným návštěvám",podnik,negative
"Slušná pizza, mizerná obsluha.",pizza,positive
"Dalo by se přirovnat díky odklízení a dovážce nádobí k vývařovně či restauraci na nádraží, ale v honosných prostorách.",vývařovně,negative
"Počítal někdo kolik váží svíčková, další vhodné druhy masa možné ke zpracování steaků?",masa,neutral
"Vývar s domácími nudlemi, byla voda s inst. nudlemi, děs.",Vývar s domácími nudlemi,negative
"Dnes jsme se tam snažili dostat na oběd - narváno, museli jsme počkat do večera, hospoda obsazená z 80%, pár jídel chybělo - je vidět, že chutnalo.",oběd,positive
"Obsluha pomalá, neochotná, maso úpně jinak propečené, než sme chtěli.",maso,negative
"Nedávno jsem navštívil Dynamo poprvé, a byl jsem nadšen, i já který jsem velký jedlík, jsem se zde přejedl, z polednímu menu jsem si vybral kuře, a na talíř jsem dostal, pulku kuřete, opravdu doporučuji !!!!!",menu,positive
Ale když jsem jídlo dostali tak jsme se nestačili divit,jídlo,negative
"Pivo i jídlo výborné, ale večer je tu vždy plno, hodně cizinců a není slyšet vlastního slova.",Pivo,positive
"Pokud jde o couvert (2*15 Kč za chléb s pomazánkou), na voucheru o něm není ani zmíňka, čili se pan majitel rozčiluje nad nespokojeností hostů neprávem, jelikož podle čoi zákazník není povinnen koupit to, co není uvedeno na voucheru.",voucheru,neutral
Dle jeho slov maso výborné měkké.,maso,positive
"Seděli jsme tam asi 3 hodiny, odvalili jsme se ztěžka odfukujíce, jajich tatarák na topinkách nemá chybu",tatarák na topinkách,positive
"Porce osekaný, ceny napálený a ještě parta dutejch pinglů, který jsou tam úplně k hovnu!!! Výběr=0",pinglů,negative
"Jistě nejedná se o Alcron, ale rychlá a milá obsluha v osobě pana majitele, pro nás byla po přečtení předcházejících recenzí, velmi příjemným překvapením",obsluha,positive
Děkujeme za dobré jídlo na sobotní akci a výborny personal,personal,positive
"Na toalety se chodí do restaurace a ta si tedy žádá velkou rekonstrukci, hlavně toalety!!",toalety,negative
"Pivo jak křen, u tupláku (rozměr taťka) i u normálního (mamka) i u malého (miminko) úplně přesná.",Pivo,positive
Do této restaurace mě vždy nalákalo jen menu pro studenty za stovku.,restaurace,neutral
"Dnešní menu, játra na cibulce - už měla nejlepší čas za sebou asi proto se objevili na denní nabídce.",menu,negative
ale já jsem naprosto spokojen vždy vše,vše,positive
TUTO RESTAURACI OPRAVDU NEDOPORUČUJI!!!!!!!!,RESTAURACI,negative
"Tuhle restauraci už bych nikdy nenavštívil,i kdyby mi tam nabízeli kila jídla zdarma a každému doporučím,ať tak nechodí,protože to co je tam,není ani ve ve čtverkové hospodě",restauraci,negative
"Ve večerních hodinách restaurace zela prázdnotou, otrávená servírka na pobídla k výběru místa v celém lokálu",servírka,negative
"Všechno, co bylo vepřové, bylo tlusté, kuře podivně páchlo.",vepřové,negative
"Restaurace má opět nového majitele,byli jsme tam teď několikrát zasebou měli jsme i vochery a vše bylo naprosto perfektní,jídlo výborné obsluha na úrovni a všude pořádek jaký už jsem tam dlouho neviděla všem vřele doporučuji.",jídlo,positive
V polévce kromě nudlí a knedlíčků bylo vloženo kuřecí stehýnko bez kůže s kostí.,polévce,negative
"Jsme tu snad každý den na obědě a musím uznat, že ani jednou jsem se nezklamal.",obědě,positive
"TENTO HOTEL DOPORUČUJI DOBŘE SE NAJÍTE A NAPIJETE NEJLÉPE V ÚTERÝ,STŘEDA, ČTVRTEK",HOTEL,positive
"To, co mi ovšem donesl snad ani pivo nebylo, už vůbec nemluvě o poctivé 12° Plzni.",Plzni,positive
Dostal jsem Voucher na pečená žebra do této restaurace,restaurace,neutral
Jídlo fakt dobré. krasná atmosféra. Výhodné ceny. Tuhle restauraci bych doporučil všem.,restauraci,positive
"Jidlo je výborné, stačí si správně vybrat. Byl jsem velmi spokojeny a doporučuji všem lidem návštěvu teto restaurace.",restaurace,positive
"Byl jsem ale opravdu zklamán. Obsluha byla na mne sprostá, prej na co si hraju?",Obsluha,negative
"hm, tak díky za rezenze- před výměnou majitele tataráky, žebra i obsluha luxus, nejlepší žebra v Brně",majitele,positive
Kéž by majitel chcípal v bolestech a utrpení!,majitel,negative
"Každý jsme si dal předkrm, hlavní jídlo, k pití pivo, kofolu, čaj, někteří z nás ještě zvládli i zmrzlinu a průměrná útrata na jednoho byla cca 500Kč",kofolu,neutral
"Ona měla žebra, já kachnu, pochvalovaly jsme si to.",kachnu,positive
"Souhlasím s p.Ladislavem,chodíme s kolegy do pizzerie na obedy,servírky se tam často mění,ale ta slečna,kterou to viditelně nebaví,ta už je tam hodně dlouho...",slečna,negative
"Pivko je OK, studené, čistá sklenice. pak dostanu jídelní lístek ve formátu ""wall of text"" na A4, kde má býti jediná orientace asi dvacet různých barev a deset druhů písma - totálně nepřehledné..majitel či manažer restaurace tenhle jídelák asi musel dělat když frčel na LSD.",Pivko,positive
"Arogantni cisnik v prizemi, otravena a neochotna cisnice v 1. patre",cisnik,negative
"Katastrofa!Uz rok si rikam,ze se chci prijit podivat.Dnes jsem se k tomu konecne dostala a nikdy vic!Obsluha?!Pan mi totalne zkazil naladu!Pozdravit neumi,ke stolu prijde nerekne ani buu,listek nikde..Nic..Pri moji otazce jstli muzu poprosit listek jeste prokrouti oci?!Me jako servirku tohle vazne urazi!Jsem mila,neotravuju a dokazu ocenit financne snahu a ochotu..",listek,neutral
"Přitom,když jsem tam v pravé poledne byl,tak tam krom personálu nebyla ani noha",personálu,neutral
"Za vrácená jídla jsme dostali kolena, ta byla dobrá",jídla,negative
V pátek 27.7.2012 jsme navštívili restauraci Na Scestí se dvěma vouchery a odnesli si ty nejhořší možné zážitky,restauraci,negative
"Mě vždycky zajímají velké saláty nebo v poslední době těstoviny, které mají v Kandelábru opravdu dobré.",saláty,positive
tady je asi nekdo slepy nikdy tam zadne sexy kocky nepracovali jen tucne prasata ocividne se ti takove zenske liby a co se tyce celkove te restaurace lidi NEBLAZNETE A NECHODTE TAM pivo teple popelniky plne servirky nezajem tak si radeji rozmyslete nez tam pujdete,restaurace,negative
"V restauraci jsem byl několikrát, vždycky jsem si pochutnal jak na jídle, tak na víně",jídle,positive
Dnešní návštěva Café Imperial v nás zanechala skvělý dojem .. o který se v krátkosti podělíme.,Café,positive
"Ale tak arogantní obsluha, která okrádá a neumí se chovat, tak jsem ještě nikde neviděl (a to v porovnáním s Africkým kontinentem).",obsluha,negative
"Porce maličké, kvalita strašná, vůbec to neodpovídalo ceně ani s použitím voucheru",voucheru,negative
po Pohlreichovi zvedání cen a úbytek porce - proto jsme tam více jak rok a půl nebyli;,porce,negative
"Když jsme se pak po přinesení jídla sami přesunuli, protože jsme prostě neměli šanci se jinak najíst, byla dost naštvaná a nepříjemná",jídla,neutral
To snad ani není dvanáctka.,dvanáctka,negative
Jídlo vynikající a i milá obsluha.,obsluha,positive
"Ovšem pod názvem ""DOMÁCÍ CHEESEBURGER z hovězího masa se zeleným pepřem, farmářským kravským sýrem, listovým salátkem a křupavou slaninkou, brambůrky restované na másle s červenou cibulkou"" si člověk představuje většinou to, co je psáno.","DOMÁCÍ CHEESEBURGER z hovězího masa se zeleným pepřem, farmářským kravským sýrem, listovým salátkem a křupavou slaninkou, brambůrky restované na másle s červenou cibulkou",negative
"Vodka, kterou jsme dostali, byla skoro nebezpečná, něco tak hrozného jsem nepil.",Vodka,negative
"Přímo příšerně příšerná obsluha, hlavně starší pán, zřejmě majitel.",obsluha,negative
"Nevím, na co si tady všichni stěžujete, interiér je velice vkusný,obsluha byla milá, usměvavá a příjemná",interiér,positive
"Koupila jsem několik kuponu jako dárek,které se nedají využít,protože je už 2 měsíce stále obsazeno!Platnost kuponu je do konce letošního roku,takže mě nezajímá,jak to uděláte,ale jednou je to jídlo zaplacené,tak ho dostaneme i za cen toho,že by jste měly vařit v sobotu",kuponu,negative
"Krevetky,maso přílohy víno vše dokonalé...",víno,positive
Skvěle jsme si večer poseděli s kamarády u piva.,poseděli,positive
"Ochotný, pozorný personál, skvělá kuchyně - netradiční raut, žádné oschlé mísy s pokrájeným sýrem a salámem, ale výborný kančí guláš, voňavé řízečky, skvěle ochucený tatarák, restovaná zelenina a takto bych mohl pokračovat",restovaná zelenina,positive
"Jídlo a personál absolutně bezvadné někdy to bylo od personálu až moc vlezlé jak se každé 2-3 minuty ptají jestli je vše v pořádku a jestli něco nechybí apod, ale to už záleží na každém.",personálu,positive
Oslava byla super zásluhou dobrého jídla a milého personálu,personálu,positive
"Na Dřevařské ve sklípku mají dobrou polívku,velké porce, dobré pití,",polívku,positive
Vřele doporučuji tuto restauraci k návštěvě.,restauraci,positive
Jelikož kamarád s přítelkyní už U Štěpána byli (asi před rokem) a moc se jim líbilo a chutnalo řekli jsme si že to zkusíma a dáme si rychlý burger,burger,neutral
Ja byl v této restauraci včera a tak zklamaný z jídla jsem teda ještě nikdy nebyl,restauraci,negative
"U Štěpána je výběr jídel neatraktivní, velmi malý a dovoluji si poznamenat, že za ceny, které jsou deklarovány musí být vidět koncert zaměstnanců už před restaurací",jídel,negative
"Nechápu, že lidi věří, že steaky tam dělají z masa vlastního chovu",steaky,negative
k jídlu jsem si daly každá něco jiného a míchaný nápoj to bylo super dík,míchaný nápoj,positive
"Pak kdyz jsme potreti rekli at nam prinese napojovy listek odpovedel ""nevite co chcete nebo co?"".",napojovy listek,neutral
Jedna z mých nejoblíbenějších restaurací.,restaurací,positive
Mají tu fantastické jídlo a příjemné prostředí!,prostředí,positive
"Vrcholem původně příjemného odpoledne bylo, když se zřejmě majitel restaurace rozhodl, že nám zpestří den tím, že nám začne vykládat o prestiži restaurace v polovině oběda",restaurace,neutral
"Obsluha katastrofální, sotva pozdraví, k pití Vám nabízejí místo obyč matonky, kterou také mají nějakou speciální 0,75l vody za 95 Kč, s kuchařem se tam hádají na place (mají ""otevřenou kuchyň"") výrazy nelze ani publikovat a smrdíte jako hranolka, protože tam asi není vůbec odtah",Obsluha,negative
"Porce osekaný, ceny napálený a ještě parta dutejch pinglů, který jsou tam úplně k hovnu!!! Výběr=0",ceny,negative
"Ta kachna byla jako z gumy, nedalo se to jíst",jíst,negative
"Jediný problém je, že v české hospodě nemají Kofolu, ale jen ty americký srágory (Coca-Cola), který ze zásady nepiju. Tohle by stálo za to změnit. Kofola by sem padla jak ulitá!",Kofolu,neutral
Tak si představuji restauraci!,restauraci,positive
"Prostředí svérázné, ale budiž.",Prostředí,neutral
"Velké zklamání oproti dřívějšku, prostředí je hezké, obsluha (samé holky) méně ochotné ,méně prozákaznické, pečivo jsme dostali samé patky a v ceně Couvert 18kč po dva, což jsem dluho neviděl ..u nás v Michli jdu do hospody, kde sice prostředí není tak hezké ale fakt dobře vaří...cena není tak vysoká a samozřejmě bez couvertu odcházím vzdy spokojený....takže spíše nedoporučuju",vaří,positive
"K tomu Řecký salát cca 160 Kč - dost ošizený jen cca 7 oliv, málo sýra, hlavně papriky, rajčata, tj. levné části, tj. celkově nechutnalo jako řecký salát",Řecký salát,negative
"Výborné jídlo..nudle dobře ochucené, nepřesolené..porce tak akorát..děkuji",porce,positive
"Servírka byla drzá, arogantní a neochotná",Servírka,negative
"Velké zklamání oproti dřívějšku, prostředí je hezké, obsluha (samé holky) méně ochotné ,méně prozákaznické, pečivo jsme dostali samé patky a v ceně Couvert 18kč po dva, což jsem dluho neviděl ..u nás v Michli jdu do hospody, kde sice prostředí není tak hezké ale fakt dobře vaří...cena není tak vysoká a samozřejmě bez couvertu odcházím vzdy spokojený....takže spíše nedoporučuju",pečivo,negative
Horší putika v Praze snad není.,putika,negative
Těšili jsme se na pořádnou flákotu - prostě jsme chtěli ochutnat skvělé maso bez zbytečných příkas,flákotu,neutral
"Ve večerních hodinách restaurace zela prázdnotou, otrávená servírka na pobídla k výběru místa v celém lokálu",restaurace,negative
"Dali jsme si škvarkovou pomazánku jako předkrm, pupík, domácí limonádu, vídeňskou kávu a kappuccino, nealko pivo.",domácí limonádu,neutral
Navíc toto maso smrdělo jako mokrý pes,maso,negative
"Nemá smysl jezdit do této hospody, v Praze jsou daleko lepší a ne tak předražené.",hospody,negative
"Pecka,Jen doporučuji,Po kompletní výměně personálu a jídelního lístku jsem opravdu nadšen!",jídelního lístku,positive
"NEVÍM, NEVÍM - NEDĚLÁ TO DOBRÉ JMÉNO TÉTO RESTAURACI",RESTAURACI,negative
"Vývar s domácími nudlemi - slabý vývar, o domácích nudlích, které byly avizovány pochybuji.",vývar,negative
"Vážení zákazníci, restaurace Sklípek již neexistuje, vouchery můžete uplatňovat stále u sjednavatele a to na tel. čísle : 777174696 Děkujeme za pochopení.",sjednavatele,neutral
"Strašně jsem se těšila ke Zdenkovi, jsem jeho fanynka a inspiruji se jeho kuchyní... byla jsem u něj před lety a bylo to úžasné, ale letos :-( kulajda ok, desert také..ale hlavní jídlo :-( musím napsat nechutné.. dala jsem si mečouna s chřestem.. chřest byl velmi hořký a mečoun by se dal přirovnat k tenisáku! Byl gumový, bez chuti, velice syrový.. opravdu ošklivý zážitek až se mi udělalo nevolno :-(",jídlo,negative
"Jaké bylo překvapení, když místo kolena, donesla nějaké pečené vepřové maso, místy přesolené a navíc studené",kolena,negative
"prijemne prostredi a obsluha, spise palive pokrmy.",pokrmy,neutral
Jidlo bylo dobre a lokal take,lokal,positive
"Je vidět, že se nejspíš změnil kuchař.",kuchař,neutral
Jsou to zloději!!,zloději,negative
"Nebyla jsem v té chvíli jediná,kdo si na špinavé ubrusy stěžoval",ubrusy,negative
"Čtyři chlapi s poukázkou na hromadu pečených kuřecích křídel - křídla opravdu chutná v množství velmi dostatečném, pivo mělo říz a chutnalo, obsluhoval sám majitel - velmi příjemný a vstřícný chlapík neustále v dobré náladě a s úsměvem ve tváři",kuřecích křídel,neutral
V restauraci jsem měl nespočetně krát jak žebra tak kolena,restauraci,neutral
"Espresso byl také zlatý standard, již jsem pila lepší k tomu s mlékem, které nebylo ohřáté, tedy kávu schladilo.",kávu,neutral
Už proto tuto restauraci víckrat nenavštívím a rozhodně nedoporučim.,restauraci,negative
"muj nazor je takovy jsou lepsi restaurace nez je tenhle treba brodway super vari , dobre ceny jidla hodne",restaurace,positive
"Nebudu popisovat detaily, nevkusné vyzdobéné okolí i interiér, přístup profi personálu, který nedodá přípory a po dopití sklenky se po 10 min musíte dožadovat se zvýšeným hlasem pozornosti číštíka, aby bylo možné objednat další nápoj - na dokreslení stačí asi toto: vývar studený, opravdu studený - s bohatou hrstí křupavé = nedovařené mrkve , a navíc jsem čekala domácí nudle - za 55Kč, o dalším už raději ne, mimo servis tohoto zařízení jsem jinak měla moc hezký den.",vývar,negative
"Pizza absolutně bez chuti, neslaná a nevýrazná.",Pizza,negative
"Tatarák co jsem měl rozhodně nebyl ze svíčkové a kuřecí nohy byly podivně cítit, takže jsem je nejedl",Tatarák,negative
"Zmateně pobíhající vtíravej, asi provozák, třikrát během minuty přiběhne ke stolu a ptá se jestli je vše v pořádku, když se člověk ozve, že je personál sprostý, tak se jich ještě zastane.",provozák,negative
Na víkend jsme si udělali s manželem výlet na šumavu a samozřejmě navštívili hospůdku u Štěpána,hospůdku,neutral
"jídlo a lahev čeveného vína zní dobře, pokud se ale trochu vyznáte, zkuste to někde jinde",jídlo,negative
jidlo super prostredi super vsetkym doporucujeme.,jidlo,positive
"Jídlo výborné a výběr obrovský, steaky z kvalitního masa.",steaky,positive
"Pizza lehce potřená kečupem, tak 5 kousky masa, trochu síra....Okraje totálně suché...Rozhodně za to bych se styděl i já, dát to někomu na talíř...",masa,neutral
"Dnešní menu, pikantní směs s klobásou, to byl ekrazit, doteď sedím na w.c.",menu,neutral
"Požádal jsem o pivo, plzničku samozřejmě.",pivo,neutral
"Do téhle restaurace chodím velmi rád,vždy výborna obsluha rychlá a milá,kuchaři super vaří,velmi dobré ceny a příjemné prostředí bez cigaretového smradu a není zde špína jako v některých jiných restauracích,číšnik vždy upraven ,jsem rád za takový pestrý výběr jídel VELMI DOPORUČUJI VŠEM,BUDETE SPOKOJENI",obsluha,positive
"K Štepánovi jsme několik let jezdili na výborný steak s fazolkami, cibulovou krustou","steak s fazolkami, cibulovou krustou",positive
Každý by chtěl jídlo za 100 kč a aspon 500 gramů porce,porce,neutral
ahoj petre mas uplnou pravdu co se tyce tehle restaurace,restaurace,neutral
Včera jsme restauraci navštívili a kromě vysokých cen nás zarazila kvalita jídla srovnatelná se závodní jídelnou (ovšem porce asi čtvrtinové),porce,negative
Doba obsluhy a čekání byla přiměřená.,obsluhy,neutral
"Když mám hlad nebo se mi stýská po milých úsměvech a zdvořilém chování, vždycky zajdu do Smaragdové restaurace. Jídla a úsměvu je tam pokaždé dost. A vaří výborně!",Jídla,positive
"Hrozná,špinavá putyka s děsnou arogantní obsluhou,jídlo děs.",jídlo,negative
"Obsluha se sice snažila, ale pro nás tato restaurace byla zklamáním",restaurace,negative
"Nechápu,jak takhle restaurace může být v provozu!",restaurace,negative
"Maso celkem tuhé, i s bramborou nedochucené, carpaccio také neslané, zato velemastné",carpaccio,negative
"Pizza vyborna, ale jak uz bylo receno, taky se mi nezda ten rozvoz",Pizza,positive
"Výborná restaurace, do které už chodím dohromady asi tak deset let.A stále se zlepšuje a rozšiřuje svoje menu...",restaurace,positive
"Dobrý večer, včera jsme u vás byly s přitelkyněmi na večeři a musím říct, že jsme byly opakovaně velmi nespokojené.",večeři,negative
Zakoupila jsem 3 vouchery asi před 3 měsíci a pak jsme se chtěli objednat a rezervovat místa v této rezervaci,rezervaci,neutral
"Nejlepší, nejkrásnější, nejdokonalejší restaurace.",restaurace,positive
"Jako předkrm jsme si dali tatarák z lososa, jako další jídlo si dala přítelkyně kuřecí steak zapečený se třemi druhy sýra, já jsem si dal ramstek z argentinské roštěné s houbovou omáčkou a musím uznat, že kvalita jídla a perfektní chuť nám dala dobrou náladu pro náš romantický večer.",jídla,positive
"Hrůza !!! Ať si radši aktualizují internetové stránky !!! Na internetu napsané úplně jiné ceny než v jídelním lístku, který je navíc nepřehledný !!! A o obsluze škoda mluvit !!!! TUTO RESTAURACI ROZHODNĚ NEDOPORUČUJI !!!",obsluze,negative
"Nechápu, jak na jednu stranu dokáže pan Maršák nachystat tak skvělou ochutnávku vín, když si poté do restaurace pustí někoho, kdo je zralý na obvinění z obecného ohrožení, nebo jen vaří kuchaři z toho co pan Maršák pošle do kuchyně?",restaurace,neutral
"Číšník ledabila přečtl voucher a dal se do objednávání jídla, které jsme neměli",voucher,neutral
"Je to škoda, restaurace je na atraktivním místě a je mi líto příjemné obsluhy, která nejednou musí řešit nepříjemné problémy se zákazníky",restaurace,positive
"Měl jsem zde i sraz se spolužáky a všichni jsme byli spokojeni jak s jídlem a pitím, tak i obsluhou.",obsluhou,positive
"Předražené jídlo, cena neodpovídá kvalitě",cena,negative
"Jídlo, jak jsem říkala na začátku bylo dobré, ale obsluha celý zážitek tak degradovala, že člověk už ses vracet pak nechce.",obsluha,negative
Jídlo výborné a po jídle mi ještě přinesli sladké překvapení:).,Jídlo,positive
Každý den chodím do restaurace jak na polední menu tak někdy i na večeři a jsem spokojen obsluha je celkem v pohodě a jídlo super,večeři,positive
"Šéfkuchař Nám popřál finsky, což bylo velmi zajímavé",Šéfkuchař,neutral
"Seděli jsme celkem dlouho u stolu se špinavým sklem a nádobím, až tak po deseti minutách si nás někdo všiml (restaurace téměř prázdná).",sklem,negative
"Nevím jak dnes, ale pár měsíců zpátky to bylo celkem normální jídlo za vyšší cenu ale rozhodně to nebyla taková katastrofa (třeba bylo štěstí na naší straně).",jídlo,neutral
"Pokud mám něco pochválit, byl to bylinkový ledový čaj, ano ten byl vynikající.",bylinkový ledový čaj,positive
"Zavítalli jsme tam s paní na večeři,opravdu příjemné prostředí,milá obsluha,dokonce jsme se tam i zapovídali s provozní,která byla velmi sypmatická a přinesla nám sklenku grappy reserv zdarma jako pozornost podniku.",večeři,neutral
"My jsmě měli vždy výbornou osluhu, skvěle se o nás starali.",osluhu,positive
"Návštěva této restaurace mile překvapila, nádherné prostory, chutné jídlo a také oceňuji dětský koutek.",restaurace,positive
"Akorát mě znepokojila jedna ze servírek, která na zahrádce pila baňky.",servírek,negative
"A vrchol všeho...místo platýze za 209kč dostávám pangase, v kvalitě průměrné hospody s přílohou v kvalitě podprůměrné hospody",přílohou,negative
"Steaky bezkonkurenční,vcelku slušný výběr v menu,obsluha milá příjemná, ceny slušné na centrum dobrý,určitě zajdem zas někdy masíčko bylo fakt moc dobrý 400g velký steak doporučím",steak,positive
Obsluha byla po obě moje návštěvy milá.,Obsluha,positive
Do Restaurace sklipek chodím dost často jak na meníčka tak na večerní pohodové posezení,posezení,positive
"Známí to štěstí měli, ale nebyli spokojeni s jídlem",jídlem,neutral
"Dnešní menu, játra na cibulce - už měla nejlepší čas za sebou asi proto se objevili na denní nabídce.",játra na cibulce,negative
"Steaky bezkonkurenční,vcelku slušný výběr v menu,obsluha milá příjemná, ceny slušné na centrum dobrý.",obsluha,positive
"Špatnou, pročernalou a rozpadající se bramboru překrýval dresink",dresink,neutral
"Do této restaurace chodím již roky, a se vším sem naprosto spokojená, i ceny jsou lidové, velké porce a kuchař je rychlý",porce,positive
"Kvalita super, předkrm přiměřený velikostí i chutí, maso z pupku jako dort, limonáda svěží neotřelá chuť.",dort,positive
"Napodruhe jsme udelali rezervaci s ujistenim, ze nas voucher stale plati",voucher,neutral
"Jídlo nebylo až tak špatné (v okolí toho skutečně moc na výběr není), ale gurmánský zážitek to rozhodně není.",Jídlo,neutral
Jídlo od Nás dostává 5 z 5 a pan Doksanský (spolumajitel) i jeho personál jsou profesionálové kteří Vám doporučí kvalitní víno nebo jiné pití ke konkrétním jídlům,jídlům,positive
"Ano, restaurace změnila nově provozovatele z důvodu špatného vedení původního provozovatele restaurace, ale veškeré problémy se mají řešit hned",provozovatele,neutral
"Pro představu - měl jsem paštiku (cena 95,- Kč za malou májku s dvěma krajíčky chleba) a kližku se zauzenou kaší (cena 195,-Kč za kousek masa a rozmazanou kaší, aby zaplnila talíř) => nejsem extra jedlík, ale že bych byl nasycen, to se říct nedá - v jiných restauracích si dám předkrm a hlavní jídlo, a bohužel většinou nesním všechno",kližku,neutral
"Dobrý den,tatarák byl moc dobrý i topinky,koleno,steaky i kuřecí špalíčky byly taky moc dobré,obsluha naprosto normální,wc čisté-za ty peníze vřele doporučujeme!",kuřecí špalíčky,positive
Vtipně servírovaná káva s malou čerstvě plněnou pralinkou.,káva,positive
"Jinak co se týče oháňky,tak ta byla ok",oháňky,positive
"Není, ty žebra jak byla v prvním dílu prezentována opravdu nedostanete.",žebra,negative
"Skvělé jídlo *** Hotel je krásný, čistý a útulný.",jídlo,positive
"Na čem jsme se nezávisle na sobě s rodinou kamaráda shodli ohledně jídla, malé porce na velkých talířích za velmi ale velmi vysoké ceny, dále limonáda dle vaší receptury nás také překvapila cenou vyšší než piva",jídla,negative
Následně čekám 30 minut na pizzu (obsazena je polovina hospody).,hospody,neutral
